PPA2	4	105369077	105474067
UBA6	4	67612652	67701155
NDNF	4	121035613	121073021
STPG2	4	97184093	98143476
SLC9B1	4	102885048	103019719
TNIP3	4	121131408	121227466
SEC24B	4	109433772	109540896
SEC31A	4	82818509	82901166
SYNPO2	4	118850688	119061247
PRSS12	4	118280038	118353003
NDST4	4	114827763	115113876
MCUB	4	109560209	109688719
NDST3	4	118033618	118258634
SEC24D	4	118722823	118838683
MAD2L1	4	120055623	120066858
PPP3CA	4	101023409	101348278
LAMTOR3	4	99878336	99894428
SLC7A11	4	138164097	138242349
TMEM150C	4	82483170	82562357
EMCN	4	100395341	100880126
GABRG1	4	46035769	46124054
PABPC4L	4	134196333	134201789
INTU	4	127623271	127726737
C4orf33	4	129093317	129116640
DDIT4L	4	100185870	100190782
SCLT1	4	128864921	129093600
CDKL2	4	75576496	75630716
ARHGAP24	4	85475150	86002668
FAM13A	4	88725955	89111398
DAPP1	4	99816827	99870190
PCDH10	4	133149294	133208606
THAP9-AS1	4	82893009	82900960
RNF150	4	140859807	141212877
ZNF330	4	141220887	141234697
NR3C2	4	148078762	148444698
TMEM144	4	158201604	158255416
CCNG2	4	77157207	77433388
LINC02511	4	136795919	137212799
PRMT9	4	147637785	147684163
ANKRD50	4	124664048	124712732
JADE1	4	128809700	128875224
PTPN13	4	86594315	86815171
GLRA3	4	174636920	174829247
SH3RF1	4	169094259	169270956
DCLK2	4	150078445	150257438
TSPAN5	4	98470367	98658611
FNIP2	4	158769026	158908050
NPY1R	4	163323962	163344832
TMA16	4	163494442	163520539
PDLIM5	4	94451857	94668227
ING2	4	183505058	183512429
FSTL5	4	161383897	162164004
ARHGAP10	4	147732063	148072776
ENPP6	4	184088706	184221230
RWDD4	4	183639635	183659203
TMEM184C	4	147617386	147672044
IL15	4	141636583	141733987
WWC2-AS1	4	183233628	183240634
TLL1	4	165873237	166104457
MAP9	4	155342658	155376970
AADAT	4	170060222	170091699
ADAM29	4	174829668	174978180
ASB5	4	176213673	176277571
LINC02477	4	160539254	160586817
NAF1	4	163110073	163166890
ARFIP1	4	152779937	152918463
TENM3	4	182143987	182803024
STOX2	4	183797692	184023526
SPCS3	4	176319966	176332245
TRIML1	4	188139441	188147743
EDNRA	4	147480917	147544954
SPOCK3	4	166733384	167234796
MFAP3L	4	169986597	170033031
KLHL2	4	165207561	165323156
SLC25A4	4	185143266	185150382
DNAJB14	4	99896248	99946618
ZNF827	4	145757627	145938823
DCHS2	4	154231742	154491799
CDKN2AIP	4	183444635	183449064
ZFP42	4	187995771	188005046
WWC2	4	183099257	183320777
HPGD	4	174490175	174523154
TRAPPC11	4	183659267	183713594
NPY2R	4	155208636	155217078
NFXL1	4	47847233	47914667
NIPAL1	4	47914142	48040173
ERVMER34-1	4	52722618	52751586
RASL11B	4	52862317	52866835
ADAD1	4	122378966	122429802
APELA	4	164877178	164898965
AMTN	4	70518569	70532743
ENAM	4	70628744	70646824
UTP3	4	70688532	70690551
RUFY3	4	70704204	70808619
NUDT6	4	122888697	122922968
IL2	4	122451470	122456725
RAP1GDS1	4	98261384	98443858
COX18	4	73052362	73069755
MYOZ2	4	119135832	119187789
MOB1B	4	70902326	71022449
ODAPH	4	75556048	75565871
HMGB2	4	173331376	173334432
SAP30	4	173369969	173377532
SCRG1	4	173384701	173406380
HAND2	4	173524969	173530229
MED28	4	17614641	17634105
FAM184B	4	17629306	17781621
NCAPG	4	17810979	17844865
NOCT	4	139015781	139045939
MGARP	4	139266165	139280225
NDUFC1	4	139266880	139302551
CD38	4	15778275	15853232
FGFBP2	4	15960245	15969309
PROM1	4	15963076	16084378
TAPT1	4	16160505	16227410
SPRY1	4	123396795	123403760
NOA1	4	56963350	56977606
POLR2B	4	56977722	57031158
IGFBP7	4	57030773	57110385
REST	4	56907876	56966808
ANXA5	4	121667946	121696995
EXOSC9	4	121801318	121817021
CCNA2	4	121816444	121823883
BBS7	4	121824329	121870487
TRPC3	4	121874481	121952060
FBXL5	4	15604381	15681679
FAM200B	4	15681662	15690447
CSN1S1	4	69931068	69946574
JCHAIN	4	70655541	70681817
KLB	4	39406930	39451533
LIAS	4	39459004	39485109
UGDH	4	39498755	39528311
RPL9	4	39452587	39458931
TRMT10A	4	99546709	99564039
MAPK10	4	85990007	86594625
CLDN22	4	183318100	183320276
DTHD1	4	36281616	36347511
NPNT	4	105894775	106004027
ANAPC4	4	25377263	25418498
C1QTNF7	4	15339818	15446167
GUCY1A1	4	155666726	155737059
GUCY1B1	4	155758992	155807811
FAT4	4	125314918	125492932
TMEM165	4	55395957	55453397
MND1	4	153344649	153415118
KLHL8	4	87160103	87240314
HSD17B13	4	87303789	87322886
HSD17B11	4	87336515	87391188
CNGA1	4	47935977	48016681
PAQR3	4	78887127	78939438
PRIMPOL	4	184649667	184694963
CENPU	4	184694085	184734130
TET2	4	105145875	105279816
BBS12	4	122732702	122744942
USO1	4	75724577	75814286
HTRA3	4	8269754	8307098
HERC5	4	88457119	88506163
PYURF	4	88520998	88523776
CPEB2	4	15002481	15070153
OCIAD1	4	48805212	48861817
PRDM5	4	120684919	120922870
PCDH18	4	137518918	137532494
WDR17	4	176065841	176182818
G3BP2	4	75641849	75724589
LEF1	4	108047545	108168956
RAB28	4	13361354	13484365
TDO2	4	155854738	155920406
CTSO	4	155921580	155953912
ELOVL6	4	110045846	110199199
AP1AR	4	112231740	112273110
COQ2	4	83261536	83284914
HPSE	4	83292461	83335153
HELQ	4	83407343	83455855
MRPS18C	4	83455932	83469735
ABRAXAS1	4	83459517	83523348
ANXA10	4	168092537	168187736
DDX60	4	168216291	168318883
KDR	4	55078481	55125595
ANTXR2	4	79901146	80125454
CCKAR	4	26481396	26490484
SRD5A3	4	55346213	55373100
LGI2	4	24998847	25030946
SEPSECS-AS1	4	25160641	25201440
PI4K2B	4	25160663	25279204
SEPSECS	4	25120014	25160550
CLGN	4	140388453	140427661
ELMOD2	4	140524168	140553770
UCP1	4	140559431	140568961
PLA2G12A	4	109709989	109730070
GAR1	4	109815510	109824740
RRH	4	109827972	109849123
LRIT3	4	109848107	109872315
MTTP	4	99564081	99623997
SMAD1	4	145481194	145559176
MMAA	4	145599042	145660033
EPHA5	4	65319563	65670495
FHDC1	4	152936323	152979671
DCTD	4	182890060	182917936
BMP2K	4	78776342	78916365
SCOC	4	140257286	140385728
LRP2BP	4	185363872	185395924
C4orf46	4	158666675	158672255
ETFDH	4	158671968	158710742
PPID	4	158709127	158723396
IBSP	4	87799554	87812435
PKD2	4	88007635	88077777
ABCG2	4	88090150	88231628
AFAP1	4	7758714	7939926
ANXA3	4	78551747	78610451
FRAS1	4	78057323	78544269
DSPP	4	87608529	87616873
CYP2U1	4	107931549	107953461
SLC39A8	4	102251080	102431258
MANBA	4	102630770	102760994
UBE2D3	4	102794383	102868896
MGST2	4	139665768	139740745
AIMP1	4	106315544	106349456
AASDH	4	56338287	56387508
PPAT	4	56393362	56435615
CXCL2	4	74097040	74099196
EPGN	4	74308470	74316789
HADH	4	107989714	108035241
CXCL9	4	76001275	76007509
CXCL10	4	76021118	76023497
CXCL11	4	76033682	76041415
FAM47E	4	76214040	76283783
STBD1	4	76306733	76311130
GUF1	4	44678420	44700928
GNPDA2	4	44682200	44726588
ARSJ	4	113900284	113979727
SH3TC1	4	8182072	8241803
DMP1	4	87650280	87664361
SPP1	4	87975667	87983532
AFF1	4	86935002	87141039
YIPF7	4	44622088	44678556
KLHL5	4	39045039	39126857
RCHY1	4	75479033	75514764
C4orf54	4	99636529	99657828
CXCL13	4	77511753	77611834
TRIML2	4	188091272	188109603
ADGRL3	4	61200326	62078335
SGMS2	4	107824563	107915047
KIT	4	54657267	54740783
NEK1	4	169369704	169612632
HPF1	4	169729470	169757944
DDX60L	4	168356735	168537786
CCDC158	4	76312997	76421868
TIGD2	4	89111533	89114901
RBPJ	4	26163455	26435131
C4orf3	4	119296419	119304445
FABP2	4	119317250	119322138
USP53	4	119212587	119295518
RFC1	4	39287456	39366375
COL25A1	4	108808725	109302752
RASGEF1B	4	81426393	82044244
ARAP2	4	35948221	36244514
AMBN	4	70592256	70607288
GRSF1	4	70815783	70839897
CLNK	4	10486395	10684768
ANKRD17	4	73073376	73258798
MAML3	4	139716753	140154184
ZCCHC4	4	25312774	25370383
INTS12	4	105682627	105895986
HERC6	4	88378739	88443097
ENOPH1	4	82430590	82461177
CENPE	4	103105349	103198445
MEPE	4	87821398	87846814
GPM6A	4	175632934	176002664
PITX2	4	110617423	110642123
SLC10A7	4	146253975	146522372
PF4V1	4	73853296	73854483
CXCL1	4	73869393	73871308
PF4	4	73980811	73982027
CXCL5	4	73995642	73998677
CXCL3	4	74036589	74038807
CNOT6L	4	77713387	77819615
ELF2	4	139028112	139177218
FDCSP	4	70226124	70235252
CFAP97	4	185159665	185209504
SNX25	4	185204237	185370185
CYP4V2	4	186191567	186213463
SMIM20	4	25861830	25929813
NEUROG2	4	112513516	112516180
LARP7	4	112637077	112657696
LCORL	4	17841187	18021876
SOD3	4	24789912	24800842
CCDC149	4	24803514	24980204
SCARB2	4	76158737	76234536
CFI	4	109731008	109802150
RASSF6	4	73571550	73620631
TLR10	4	38772238	38782990
TLR6	4	38822897	38856817
FAM114A1	4	38867677	38945739
IRF2	4	184385702	184474558
MAB21L2	4	150582151	150584693
LRBA	4	150264435	151015727
SNCA	4	89700345	89838315
MMRN1	4	89879532	89954629
MTHFD2L	4	74114174	74303099
EREG	4	74365145	74388749
AREG	4	74445136	74455005
MSMO1	4	165327667	165343164
CPE	4	165361194	165498547
ALPK1	4	112285509	112442621
USP46	4	52590960	52659301
TMEM192	4	165070608	165208549
FAT1	4	186587794	186726722
LAP3	4	17577198	17607972
GRID2	4	92303966	93810157
SMARCAD1	4	94207611	94291292
HPGDS	4	94298535	94342876
DCAF4L1	4	41981756	41986465
SLC30A9	4	41990502	42090461
BEND4	4	42110853	42152878
SHISA3	4	42397488	42402487
CCSER1	4	90127394	91605295
EGF	4	109912883	110013766
ENPEP	4	110365733	110565285
NFKB1	4	102501330	102617302
DCK	4	70992538	71030914
CXXC4	4	104468308	104494901
ANKRD37	4	185396021	185400628
UFSP2	4	185399537	185425979
CCDC110	4	185445182	185471752
PCDH7	4	30720369	31146805
TLR3	4	186068911	186088073
PGM2	4	37826660	37862937
PTTG2	4	37960398	37961128
TEC	4	48135783	48269838
STIM2	4	26857601	27025381
TBC1D1	4	37891084	38139175
NUP54	4	76107562	76148485
DCUN1D4	4	51843000	51916837
LRRC66	4	51993652	52020363
SGCB	4	52020706	52038299
SPATA18	4	52051304	52097299
NSUN7	4	40749925	40811184
UCHL1	4	41256413	41268455
WDR1	4	10068089	10116972
RHOH	4	40191011	40246967
CASP3	4	184627696	184650062
GYPE	4	143870864	143905563
GYPA	4	144109303	144140751
HHIP	4	144646156	144745271
ANAPC10	4	144831908	145098541
ABCE1	4	145098288	145129524
OTUD4	4	145110838	145180589
ART3	4	76011184	76114048
ATP8A1	4	42408373	42657121
NKX3-2	4	13540830	13544508
BOD1L1	4	13568738	13627725
TBC1D9	4	140620782	140756385
SCFD2	4	52872982	53366066
LNX1	4	53459301	53701405
FIP1L1	4	53377569	53464382
FBXW7	4	152320544	152536092
TIGD4	4	152769354	152779730
SLC10A4	4	48483343	48489526
ZAR1	4	48490252	48494389
FRYL	4	48497357	48780322
GALNT7	4	173168811	173323967
METTL14	4	118685392	118715433
GLRB	4	157076125	157172090
PDE5A	4	119494397	119628804
ZNF518B	4	10439880	10457426
SRP72	4	56467617	56503681
HNRNPD	4	82352498	82374503
HNRNPDL	4	82422565	82430462
KLKB1	4	186226438	186258471
HSPA4L	4	127781821	127840733
PLK4	4	127880893	127899224
MFSD8	4	127917799	127966034
PGRMC2	4	128269237	128288829
LARP1B	4	128061286	128222931
CBR4	4	168863770	169010275
PALLD	4	168497052	168928457
PDLIM3	4	185500660	185535507
SLC4A4	4	71062667	71572087
RAPGEF2	4	159103013	159360174
TMEM154	4	152618628	152680012
FAM241A	4	112145454	112195256
NKX6-1	4	84491985	84499292
CDS1	4	84583127	84651334
WDFY3	4	84668765	84966690
WDFY3-AS1	4	84796614	84810403
CAMK2D	4	113418054	113761927
CLCN3	4	169612633	169723673
TMPRSS11F	4	68053198	68129869
YTHDC1	4	68310387	68350090
TMPRSS11E	4	68447463	68497604
ACSL1	4	184755595	184826818
PLRG1	4	154535005	154550400
FGA	4	154583126	154590742
FGF2	4	122826682	122898236
QDPR	4	17460261	17512206
SMIM14	4	39546336	39638902
UBE2K	4	39698109	39782792
PDS5A	4	39822863	39977956
N4BP2	4	40056797	40158252
RAB33B	4	139453232	139476609
TIFA	4	112272968	112285955
GRIA2	4	157204182	157387146
PDCL2	4	55556519	55592245
NMU	4	55595229	55636698
EXOC1	4	55853648	55905086
CEP135	4	55948871	56033361
SORBS2	4	185585444	185956652
PRDM8	4	80183879	80204329
FGF5	4	80266639	80336680
CC2D2A	4	15469865	15601552
NAA15	4	139301446	139420033
SPINK2	4	56809860	56821742
GALNTL6	4	171812254	173041559
UGT2A1	4	69588417	69653249
CFAP299	4	80335730	80963750
BMPR1B	4	94757955	95158448
UNC5C	4	95162504	95549206
EIF4E	4	98879276	98929133
METAP1	4	98995659	99062809
ADH5	4	99070978	99088801
ADH1C	4	99336497	99352746
PACRGL	4	20696282	20752907
KCNIP4	4	20728606	21948772
KCNIP4-IT1	4	21843341	21853188
HOPX	4	56647989	56681877
RBM47	4	40423267	40630875
APBB2	4	40810027	41216714
TMEM33	4	41935129	41960803
ADAMTS3	4	72280969	72569221
AFP	4	73431138	73456174
AFM	4	73481745	73504001
ABLIM2	4	7965310	8158832
ACOX3	4	8366282	8440723
ABHD18	4	127965315	128039953
PDGFC	4	156760454	156971799
TRIM61	4	164954446	164977668
LIMCH1	4	41359607	41700044
SMIM31	4	164754064	164803795
SMARCA5	4	143513702	143557486
GAB1	4	143336876	143474565
GPRIN3	4	89236383	89307937
FBXO8	4	174236658	174283667
CEP44	4	174283730	174333380
NUDT9	4	87422573	87459455
SPARCL1	4	87473335	87531061
PDGFRA	4	54229280	54298245
PAICS	4	56435741	56464578
ARL9	4	56505209	56524959
PPM1K	4	88257620	88284769
RPS3A	4	151099624	151104642
SH3D19	4	151102751	151409365
PRSS48	4	151277161	151291862
GATB	4	151670504	151761007
VEGFC	4	176683538	176792922
NEIL3	4	177309874	177362936
AGA	4	177430774	177442437
PPBP	4	73985966	73988276
TXK	4	48063158	48134250
CHIC2	4	53994803	54064605
GSX2	4	54099523	54102498
NAAA	4	75910655	75941013
HERC3	4	88523810	88708450
NAP1L5	4	88695913	88697829
FAM13A-AS1	4	88708622	88730103
PLAC8	4	83059493	83137075
LINC01091	4	123539026	123962704
CCNI	4	77047155	77076309
UGDH-AS1	4	39527713	39594707
SNHG8	4	118278462	118285316
FAM218A	4	164956946	164959122
LINC02273	4	152090459	152110159
LINC02377	4	131379717	131591825
LINC02562	4	75081702	75127302
LINC01438	4	110783509	110797344
SNHG27	4	131725154	131791492
LINC02513	4	38287812	38385962
LINC02434	4	188159570	188191826
LINC02267	4	96170385	96818864
LINC01262	4	189658539	189661491
LINC02266	4	145335263	145375617
LINC02499	4	73508232	73534128
F11-AS1	4	186286094	186501064
LINC02172	4	137545705	137603430
LINC02427	4	184503271	184537631
LINC01258	4	38420662	38523180
IL21-AS1	4	122618983	122689164
LINC02475	4	44016700	44057242
LINC02269	4	173699082	174001488
LINC02362	4	184365180	184382416
LINC02506	4	31997341	32233265
LINC02515	4	187408232	187415758
LINC01060	4	188400569	188681051
SCOC-AS1	4	140283724	140373432
LNX1-AS1	4	53496400	53549583
HHIP-AS1	4	144642916	144661357
LINC02432	4	141302910	141357096
CPEB2-DT	4	14909961	15002337
HAND2-AS1	4	173521334	173697469
LINC02466	4	129612330	129854292
LINC01088	4	78938871	79309673
LINC01096	4	13546075	13547822
LINC02363	4	184327881	184353977
LINC01612	4	170226496	170284885
LINC02265	4	40307184	40330422
MIR3945HG	4	184843296	184855751
SMARCA5-AS1	4	143513027	143514635
FRG1-DT	4	189764391	189940733
WWC2-AS2	4	183059174	183099199
TLR1	4	38787555	38856817
USP38	4	143184917	143225212
UGT8	4	114598770	114678588
EPHA5-AS1	4	65668250	65708352
RPL34	4	108620569	108630484
OSTC	4	108650585	108667820
ETNPPL	4	108742048	108763054
LINC00682	4	41872738	41882955
TAPT1-AS1	4	16226685	16323197
SEC24B-AS1	4	109346134	109434572
LINC01094	4	78623173	78769640
LINC02268	4	174061731	174220441
LINC00989	4	79491802	79623479
PANCR	4	110511761	110616031
DCAF16	4	17793446	17810758
LINC01095	4	146077712	146121921
LSM6	4	146175703	146204436
SETD7	4	139492974	139606699
BST1	4	15703065	15775614
TMEM156	4	38965999	39032922
WDR19	4	39182504	39285810
CXCL8	4	73740519	73747379
SULT1B1	4	69721167	69787961
FAM149A	4	186104419	186175337
ANK2	4	112818032	113384221
FRG1	4	189940855	189963202
FRG2	4	190024367	190027257
INPP4B	4	142023160	142847432
PPARGC1A	4	23755041	23904089
BMP3	4	81030708	81057627
PRKG2	4	81087375	81215222
CASP6	4	109688622	109703583
ZGRF1	4	112539333	112636995
TRIM2	4	153152163	153339319
TMEM131L	4	153466346	153636711
TLR2	4	153684050	153706260
RNF175	4	153710160	153760024
SFRP2	4	153780591	153789083
CPZ	4	8592660	8619759
HMX1	4	8846076	8871839
GPR78	4	8558725	8619761
GABRB1	4	46993723	47426447
KCTD8	4	44173903	44448809
COX7B2	4	46734827	46909245
PPP2R2C	4	6320578	6563600
UGT2B7	4	69051363	69112987
MUC7	4	70430492	70482997
QRFPR	4	121328642	121381059
GABRA4	4	46918900	46993581
SLC10A6	4	86823468	86849384
RBM46	4	154781213	154828813
LRAT	4	154626945	154753120
NPY5R	4	163343892	163351934
SPATA4	4	176184579	176195585
RXFP1	4	158315311	158653372
TKTL2	4	163471095	163473754
NWD2	4	37244743	37449463
SULT1E1	4	69841212	69860145
GABRA2	4	46243548	46475230
C4orf36	4	86876205	86892422
IL21	4	122610108	122621066
TTC29	4	146706617	146945882
ADH7	4	99412261	99435510
NPFFR2	4	72031902	72148305
UGT2B17	4	68537173	68576413
LINC02260	4	54603211	54607131
PHOX2B	4	41744082	41748725
GRXCR1	4	42892713	43030658
FAM90A26	4	9170409	9176730
FREM3	4	143577302	143700675
LINC01097	4	13526319	13534335
SLC25A31	4	127730400	127774292
TMPRSS11B	4	68226653	68245694
FGG	4	154604134	154612967
EXOC1L	4	55819790	55837489
GYPB	4	143996104	144019380
UGT2B4	4	69480165	69526014
ADH1B	4	99304971	99321401
CHRNA9	4	40335333	40355217
PPEF2	4	75859864	75902571
F11	4	186266189	186289681
C4orf50	4	5897373	6200555
TMPRSS11A	4	67909395	67964140
LINC02435	4	123490242	123527582
LINC01098	4	177728757	178029066
LINC02507	4	147567606	147594589
BMPR1B-DT	4	94743664	94759407
LINC00616	4	137967479	138131182
LINC02357	4	26064298	26104947
LINC02505	4	36418515	36641939
LINC02492	4	187532873	187672755
LINC02500	4	181260442	181265148
LINC02484	4	34119021	34335351
LINC02365	4	184584086	184625807
LINC02275	4	169917761	169975989
LINC02502	4	119934718	119964298
LINC02232	4	64885649	65024485
TET2-AS1	4	105171354	105353011
SNCA-AS1	4	89836394	89842294
LINC00290	4	181036398	181159473
LINC02438	4	19172335	19457035
LINC02428	4	103255788	103454667
LINC02510	4	137193756	137248660
LINC02261	4	27177144	27282225
LINC02517	4	8320105	8327165
LINC02485	4	135112905	135124297
IGFBP7-AS1	4	57109736	57207459
LINC01099	4	177686673	177908073
SMR3A	4	70360760	70367158
SMR3B	4	70370093	70390244
OPRPN	4	70397931	70410195
ICE1	5	5420664	5490220
ADAMTS16	5	5140330	5320304
LINC02145	5	6310441	6339884
FASTKD3	5	7859159	7869037
ADCY2	5	7396138	7830081
SEMA5A	5	9035033	9546075
MYO10	5	16661907	16936288
MED10	5	6371874	6378571
MTRR	5	7851186	7906025
FBXL7	5	15500180	15939795
SPEF2	5	35617844	35814611
ZFR	5	32354350	32444740
SLC38A9	5	55625845	55773194
GPX8	5	55160167	55167297
ISL1	5	51383448	51394730
ANKH	5	14704800	14871778
NPR3	5	32689070	32791724
FST	5	53480626	53487134
GHR	5	42423439	42721878
ADAMTS12	5	33523535	33892019
MCIDAS	5	55219564	55227315
CDH12	5	21750673	22853344
RAB3C	5	58582221	58859394
LINC00603	5	39892138	40053324
EMB	5	50396192	50443248
ELOVL7	5	60751791	60844274
ITGA1	5	52787916	52959209
FAM151B	5	80487969	80542563
MTREX	5	55307989	55425579
HAPLN1	5	83637805	83720855
VCAN	5	83471618	83582303
CAPSL	5	35904288	35938779
GZMK	5	55024256	55034570
ARSB	5	78777209	78986087
PDZD2	5	31639131	32110932
ZSWIM6	5	61332258	61546172
ITGA2	5	52989340	53094779
NIPBL	5	36876769	37066413
CKMT2	5	81233320	81266398
ATG10	5	81972023	82276857
RASGRF2	5	80960363	81230162
VCAN-AS1	5	83531352	83581320
GOLPH3	5	32124716	32174319
ANKRD34B	5	80556755	80570280
NUDT12	5	103548855	103562790
GPBP1	5	57173948	57264679
MSH3	5	80654652	80876815
CD180	5	67179613	67196799
IL7R	5	35852695	35879603
COX7C	5	86617928	86620962
RGS7BP	5	64506015	64612319
CCNO	5	55231152	55233608
CAMK4	5	111223653	111494886
NDUFS4	5	53560633	53683338
STARD4	5	111496033	111512590
DMGDH	5	78997564	79236038
CMYA5	5	79689836	79800240
PLPP1	5	55424854	55534969
ADGRV1	5	90529344	91164437
FCHO2	5	72956041	73090522
MEGF10	5	127290796	127465737
CSF2	5	132073789	132076170
GRAMD2B	5	126360132	126496494
HCN1	5	45254948	45696498
EGFLAM	5	38258409	38465480
DTWD2	5	118836074	118988547
EPB41L4A	5	112142441	112419313
RAD50	5	132556019	132646349
ARRDC3	5	91368631	91383317
SLC25A46	5	110738136	110765161
LMNB1	5	126776623	126837020
NREP	5	111662621	111997464
EPB41L4A-DT	5	112419583	112420978
EDIL3	5	83940554	84384880
PHAX	5	126600925	126627252
RIOK2	5	97160867	97183247
PRR16	5	120464300	120687332
MAP1B	5	72107234	72209565
ESM1	5	54977867	55022671
ANKRD55	5	56099680	56233330
TMEM171	5	73120569	73131809
PGGT1B	5	115204012	115262877
RNF180	5	64165843	64372869
GZMA	5	55102646	55110252
ZCCHC10	5	132996985	133026604
MEIKIN	5	131806990	131945698
LRRTM2	5	138868921	138875368
FEM1C	5	115520908	115544775
SNX24	5	122843439	123029354
SLCO4C1	5	102233986	102296284
ST8SIA4	5	100806933	100903282
TMED7	5	115613210	115632992
SNX2	5	122775079	122834543
STK32A	5	147234963	147387855
CTNNA1	5	138610967	138935034
THG1L	5	157731420	157741449
PELO	5	52787916	52804044
JAKMIP2	5	147585438	147782775
LHFPL2	5	78485215	78770021
STK10	5	172042079	172188224
PCBD2	5	134905120	135007959
MTMR12	5	32226994	32312987
DPYSL3	5	147390808	147510068
LSM11	5	157743712	157760709
EFCAB9	5	172194172	172203454
AFF4	5	132875395	132963634
YIPF5	5	144158162	144170714
PRDM6	5	123089241	123194266
CCDC112	5	115267190	115296693
FCHSD1	5	141639302	141651418
PPIC	5	123023250	123036725
TTC33	5	40512333	40755963
BTNL9	5	181040225	181061521
PPARGC1B	5	149730298	149855022
SLC12A2	5	128083766	128189677
UBTD2	5	172209646	172283764
SAP30L	5	154445997	154461053
NRG2	5	139846779	140043299
TMED7-TICAM2	5	115578642	115626161
COMMD10	5	116085016	116412762
TNFAIP8	5	119268692	119399688
DHFR	5	80626226	80654983
SH3PXD2B	5	172325000	172454525
KCTD16	5	144170873	144485686
HAND1	5	154474972	154478227
PTTG1	5	160421855	160428739
ARHGAP26	5	142770377	143229011
SCGB3A2	5	147870682	147882191
GABRA1	5	161847063	161899981
GFPT2	5	180300698	180353336
BOD1	5	173607145	173616659
SLU7	5	160401641	160421711
RANBP17	5	170861870	171300015
NSG2	5	174045706	174243501
NR3C1	5	143277931	143435512
LIFR	5	38474668	38608354
RASA1	5	87267883	87391931
MRPL22	5	154941073	154969411
TMEM232	5	110289233	110738956
ALDH7A1	5	126531200	126595362
PTGER4	5	40679915	40693735
ARHGEF37	5	149551947	149634968
NLN	5	65722205	65871725
DRD1	5	175440036	175444182
SIL1	5	138946724	139293557
CNOT6	5	180494379	180578358
NEURL1B	5	172641263	172691540
ZFYVE16	5	80408013	80483379
SOX30	5	157625679	157671480
SFXN1	5	175477062	175529742
KIF4B	5	155013755	155018141
CHSY3	5	129904465	130186634
C5orf46	5	147880726	147906538
SOWAHA	5	132813302	132816786
CPEB4	5	173888349	173961980
NDST1	5	150485818	150558211
RNF130	5	179911651	180072113
IL4	5	132673986	132682678
ZFP2	5	178895898	178933212
ECSCR	5	139448560	139462743
C1QTNF2	5	160347754	160370641
GALNT10	5	154190730	154420984
GRK6	5	177403204	177442901
PRR7	5	177446445	177456286
DDX41	5	177511577	177516961
TIGD6	5	149993118	150000654
HMGXB3	5	150000046	150053142
CSF1R	5	150053291	150113372
PDGFRB	5	150113839	150155872
ERAP1	5	96760810	96808100
CCDC127	5	196868	218153
EXOC3	5	443175	471937
SLC9A3	5	470456	524449
CEP72	5	612340	667168
TPPP	5	659862	693352
SNHG4	5	139274102	139284899
MATR3	5	139293674	139331677
PAIP2	5	139341587	139369720
MZB1	5	139387467	139390081
PROB1	5	139390592	139395104
DNAJC18	5	139408588	139444491
ACSL6	5	131949973	132012243
FABP6	5	160187367	160238735
XRCC4	5	83077498	83353787
NMUR2	5	152391546	152433368
TICAM2	5	115578496	115602479
ADAM19	5	157395534	157575775
UBE2QL1	5	6448859	6496723
NSUN2	5	6599239	6633291
TENT4A	5	6713432	6757044
SMIM15	5	61157704	61162468
HINT1	5	131155383	131224468
LYRM7	5	131170944	131205428
SH3TC2	5	148923639	149063163
SNCAIP	5	122311354	122464219
ANKHD1	5	140401814	140539856
ANKHD1-EIF4EBP3	5	140401908	140549569
EIF4EBP3	5	140547662	140549576
NDUFA2	5	140638740	140647771
DND1	5	140670794	140673576
HARS2	5	140691430	140699305
ZMAT2	5	140698680	140706686
PCDHA10	5	140855883	141012347
FGF18	5	171419647	171457626
KCNMB1	5	170374671	170389634
LCP2	5	170246233	170297815
PURA	5	140107777	140125619
IGIP	5	140125937	140129392
CYSTM1	5	140175156	140282052
PFDN1	5	140245035	140303113
SRP19	5	112861188	112898371
REEP5	5	112876385	112922289
MBLAC2	5	90458209	90474771
POLR3G	5	90471748	90514557
LYSMD3	5	90515611	90529584
GABRG2	5	162000057	162162977
CEP120	5	123344890	123423592
FAXDC2	5	154818492	154859252
GEMIN5	5	154887411	154938211
LRRC70	5	62578819	62581446
GABRB2	5	161288429	161549044
CCNI2	5	132747426	132754403
ZFP62	5	180847611	180861285
MGAT1	5	180784780	180815652
CETN3	5	90392257	90409766
CLINT1	5	157785743	157859145
IPO11	5	62403972	62628582
TMCO6	5	140639435	140645408
BRD8	5	138139770	138178953
RAPGEF6	5	131423921	131635231
SEMA6A	5	116443555	116574823
RANBP3L	5	36246913	36302114
TRIM36	5	115124762	115180546
MIER3	5	56919602	56971675
HSPA9	5	138553756	138575675
FOXD1	5	73444827	73448777
ANKRA2	5	73552190	73565667
UTP15	5	73565443	73583380
SAR1B	5	134601149	134649271
SEC24A	5	134648785	134727909
CAMLG	5	134738495	134752157
DDX46	5	134758771	134855133
C5orf24	5	134845680	134859735
TXNDC15	5	134874371	134901635
ATOX1	5	151742316	151772532
GLRA1	5	151822513	151924851
SLC45A2	5	33944623	33984693
C1QTNF3	5	34017858	34043213
GPRIN1	5	176595802	176610156
TSPAN17	5	176647387	176659054
SRFBP1	5	121961975	122075570
LOX	5	122063195	122078413
NPM1	5	171387116	171411810
NDUFAF2	5	60945177	61154531
UGT3A2	5	36035021	36071358
